Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,Month,Series,Value
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,March,Basis,1735895.5356
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,March,Loss,-339846.3838
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,April,NumberOfTransactions,196.49086
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,April,SalesPrice,11347906.584
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,April,Basis,5940308.6499
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,April,Gain,3987378.1646
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,April,NumberOfTransactions,35.88887
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,April,SalesPrice,1468182.3331
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,April,Basis,1877722.3638
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,April,Loss,-409540.0308
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,May,NumberOfTransactions,215.72012
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,May,SalesPrice,10757538.603
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,May,Basis,6912612.3487
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,May,Gain,3602603.4639
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,May,NumberOfTransactions,34.31652
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,May,SalesPrice,1765887.2447
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,May,Basis,2115966.8397
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,May,Loss,-350149.4954
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,June,NumberOfTransactions,244.30795
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,June,SalesPrice,14897811.871
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,June,Basis,8832768.5713
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,June,Gain,4805917.1767
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,June,NumberOfTransactions,29.47184
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,June,SalesPrice,1061864.8279
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,June,Basis,2211717.3626
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,June,Loss,-1148439.289
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,July,NumberOfTransactions,222.71778
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,July,SalesPrice,11188152.72
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,July,Basis,7344441.1447
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,July,Gain,3677055.1031
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,July,NumberOfTransactions,25.6577
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,July,SalesPrice,1362733.101
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,July,Basis,1690293.689
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,July,Loss,-327549.933
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,August,NumberOfTransactions,212.33091
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,August,SalesPrice,9828226.0934
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,August,Basis,5580933.7188
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,August,Gain,3491147.57
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,August,NumberOfTransactions,20.29548
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,August,SalesPrice,1635858.712
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,August,Basis,1933552.4489
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,August,Loss,-297345.7117
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,September,NumberOfTransactions,196.58619
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,September,SalesPrice,10184310.253
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,September,Basis,6363881.8808
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,September,Gain,3013554.6686
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,September,NumberOfTransactions,35.15437
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,September,SalesPrice,1927388.2188
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,September,Basis,2339053.5746
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,September,Loss,-411665.3558
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,October,NumberOfTransactions,199.22695
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,October,SalesPrice,11402929.276
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,October,Basis,6300729.1425
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,October,Gain,3820792.0817
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,October,NumberOfTransactions,35.39696
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,October,SalesPrice,2102261.6952
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,October,Basis,2413986.4246
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,October,Loss,-311888.4954
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,November,NumberOfTransactions,139.29271
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,November,SalesPrice,8487693.592
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,November,Basis,5297575.7697
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,November,Gain,2912891.0415
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,November,NumberOfTransactions,20.84236
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,November,SalesPrice,1713135.212
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,November,Basis,2063803.5155
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,November,Loss,-350689.8143
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,December,NumberOfTransactions,189.42004
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,December,SalesPrice,10382168.032
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,December,Basis,6831486.1101
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,December,Gain,3260172.3251
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,December,NumberOfTransactions,28.56492
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,December,SalesPrice,1065742.513
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,December,Basis,1507491.0059
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,December,Loss,-443190.3019
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,Not determinate,NumberOfTransactions,344.48824
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,Not determinate,SalesPrice,16349712.128
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,Not determinate,Basis,9208591.492
SOIIndividual,Table3D,1998,LongTerm,GainTransaction,RealEstate,Not determinate,Gain,6815692.2212
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,Not determinate,NumberOfTransactions,46.67379
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,Not determinate,SalesPrice,2385581.9268
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,Not determinate,Basis,3375460.6319
SOIIndividual,Table3D,1998,LongTerm,LossTransaction,RealEstate,Not determinate,Loss,-1137862.468
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,10412.337809999999
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,AllReturns,SalesPrice,219307102.536
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,AllReturns,Basis,199172955.48430002
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,AllReturns,Gain,32601697.94715
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,7689.64963
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,AllReturns,SalesPrice,94074558.0517
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,AllReturns,Basis,124306950.2366
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,AllReturns,Loss,-38104585.9951
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,January,NumberOfTransactions,639.539
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,January,SalesPrice,9421837.9668
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,January,Basis,9177087.087
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,January,Gain,843608.41323
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,January,NumberOfTransactions,396.75002
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,January,SalesPrice,2757169.0055
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,January,Basis,3397364.4249
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,January,Loss,-630672.0947
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,February,NumberOfTransactions,560.04581
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,February,SalesPrice,7322557.8578
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,February,Basis,6658660.0811
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,February,Gain,707909.2063
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,February,NumberOfTransactions,230.0692
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,February,SalesPrice,3413782.1859
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,February,Basis,3866802.5518
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,February,Loss,-439273.1472
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,March,NumberOfTransactions,590.77046
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,March,SalesPrice,6338051.5396
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,March,Basis,5723924.8817
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,March,Gain,603073.90887
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,March,NumberOfTransactions,272.1733
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,March,SalesPrice,4188163.6297
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,March,Basis,4766640.139
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,March,Loss,-574173.8275
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,April,NumberOfTransactions,670.65288
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,April,SalesPrice,8301870.5249
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,April,Basis,7201320.243
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,April,Gain,1100944.6795
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,April,NumberOfTransactions,290.04046
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,April,SalesPrice,5073194.5582
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,April,Basis,6034167.6841
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,April,Loss,-961330.9171
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,May,NumberOfTransactions,475.85274
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,May,SalesPrice,6388625.5712
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,May,Basis,5799174.2282
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,May,Gain,617323.98264
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,May,NumberOfTransactions,269.342
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,May,SalesPrice,4245225.737
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,May,Basis,4839110.1026
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,May,Loss,-590433.6868
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,June,NumberOfTransactions,632.91108
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,June,SalesPrice,7999533.2354
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,June,Basis,7351503.023
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,June,Gain,688008.20623
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,June,NumberOfTransactions,334.38883
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,June,SalesPrice,2547971.7689
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,June,Basis,3388307.1594
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,June,Loss,-828338.4091
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,July,NumberOfTransactions,691.32256
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,July,SalesPrice,7208522.4624
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,July,Basis,6343962.581
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,July,Gain,859674.949
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,July,NumberOfTransactions,421.93932
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,July,SalesPrice,3244586.9952
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,July,Basis,3988444.9517
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,July,Loss,-743509.5617
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,August,NumberOfTransactions,432.81517
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,August,SalesPrice,5054783.1915
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,August,Basis,4230169.8107
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,August,Gain,814218.40326
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,August,NumberOfTransactions,687.10926
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,August,SalesPrice,7614578.2032
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,August,Basis,8859589.2996
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,August,Loss,-1240679.887
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,September,NumberOfTransactions,501.11929
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,September,SalesPrice,6511046.8126
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,September,Basis,5861764.0418
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,September,Gain,692602.36214
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,September,NumberOfTransactions,546.34904
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,September,SalesPrice,4751646.253
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,September,Basis,6041127.6035
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,September,Loss,-1297519.722
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,October,NumberOfTransactions,475.07177
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,October,SalesPrice,6414816.1077
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,October,Basis,5875389.6705
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,October,Gain,559933.23095
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,October,NumberOfTransactions,621.79865
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,October,SalesPrice,5539136.2023
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,October,Basis,7114065.5822
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,October,Loss,-1555832.564
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,November,NumberOfTransactions,546.83837
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,November,SalesPrice,6937032.8721
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,November,Basis,6227535.8343
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,November,Gain,713645.49653
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,November,NumberOfTransactions,431.77534
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,November,SalesPrice,3933039.797
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,November,Basis,5004408.1528
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,November,Loss,-1099455.816
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,December,NumberOfTransactions,630.24771
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,December,SalesPrice,14925363.134
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,December,Basis,13745276.032
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,December,Gain,1185849.3335
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,December,NumberOfTransactions,855.17762
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,December,SalesPrice,8541129.0488
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,December,Basis,14300853.38
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,December,Loss,-5696709.492
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,Not determinate,NumberOfTransactions,3565.15097
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,Not determinate,SalesPrice,126483061.26
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,Not determinate,Basis,114977187.97
SOIIndividual,Table3E,1998,ShortTerm,GainTransaction,Other,Not determinate,Gain,23214905.775
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,Not determinate,NumberOfTransactions,2332.73659
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,Not determinate,SalesPrice,38224934.667
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,Not determinate,Basis,52706069.205
SOIIndividual,Table3E,1998,ShortTerm,LossTransaction,Other,Not determinate,Loss,-22446656.87
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,33491.761249999996
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,AllReturns,SalesPrice,216316330.0
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,AllReturns,Basis,151208121.9926
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,AllReturns,Gain,241858067.782
SOIIndividual,Table3E,1998,LongTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,6350.3423299999995
SOIIndividual,Table3E,1998,LongTerm,LossTransaction,Other,AllReturns,SalesPrice,53201379.78551
SOIIndividual,Table3E,1998,LongTerm,LossTransaction,Other,AllReturns,Basis,68780137.79890001
SOIIndividual,Table3E,1998,LongTerm,LossTransaction,Other,AllReturns,Loss,-23760786.817600004
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,January,NumberOfTransactions,755.2232
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,January,SalesPrice,13114815.737
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,January,Basis,8861628.0457
SOIIndividual,Table3E,1998,LongTerm,GainTransaction,Other,January,Gain,3778280.4323
SOIIndividual,Table3E,1998,LongTerm,LossTransaction,Other,January,NumberOfTransactions,256.78073
