Data,TableID,Year,TransactionType,AssetType,Series,Value
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,StateAndLocalGovernmentObligations,Number,680.28744
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,StateAndLocalGovernmentObligations,SalesPrice,29567502.725
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,StateAndLocalGovernmentObligations,Basis,27403439.694
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,StateAndLocalGovernmentObligations,Gain,2027500.4276
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,StateAndLocalGovernmentObligations,Number,760.80852
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,StateAndLocalGovernmentObligations,SalesPrice,38121180.605
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,StateAndLocalGovernmentObligations,Basis,39297675.835
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,StateAndLocalGovernmentObligations,Loss,1127165.633
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,StateAndLocalGovernmentObligations,Number,944.32538
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,StateAndLocalGovernmentObligations,SalesPrice,56395931.357
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,StateAndLocalGovernmentObligations,Basis,56476794.598
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherBondsNotesAndDebentures,Number,1130.69645
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherBondsNotesAndDebentures,SalesPrice,34205373.426
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherBondsNotesAndDebentures,Basis,34039779.786
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherBondsNotesAndDebentures,NetGainloss,120725.46639
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherBondsNotesAndDebentures,Number,268.92637
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherBondsNotesAndDebentures,SalesPrice,8720051.6776
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherBondsNotesAndDebentures,Basis,7199896.7114
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherBondsNotesAndDebentures,Gain,1503882.3678
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherBondsNotesAndDebentures,Number,395.33728
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherBondsNotesAndDebentures,SalesPrice,9453723.0445
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherBondsNotesAndDebentures,Basis,10811745.074
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherBondsNotesAndDebentures,Loss,1383156.901
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherBondsNotesAndDebentures,Number,466.4328
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherBondsNotesAndDebentures,SalesPrice,16031598.704
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherBondsNotesAndDebentures,Basis,16028138.001
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PutAndCallOptions,Number,222.95211
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PutAndCallOptions,SalesPrice,6903680.6317
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PutAndCallOptions,Basis,6110552.6306
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PutAndCallOptions,NetGainloss,1050905.7406
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PutAndCallOptions,Number,106.10673
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PutAndCallOptions,SalesPrice,3101490.4577
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PutAndCallOptions,Basis,1616475.8897
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PutAndCallOptions,Gain,1583689.2496
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PutAndCallOptions,Number,72.68831
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PutAndCallOptions,SalesPrice,2071010.3958
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PutAndCallOptions,Basis,2601521.878
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PutAndCallOptions,Loss,532783.509
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PutAndCallOptions,Number,44.15707
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PutAndCallOptions,SalesPrice,1731179.7782
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PutAndCallOptions,Basis,1892554.8629
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,FuturesContracts,Number,29.27964
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,FuturesContracts,SalesPrice,8194721.8688
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,FuturesContracts,Basis,7963757.8488
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,FuturesContracts,NetGainloss,221911.79118
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,FuturesContracts,Number,19.78099
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,FuturesContracts,SalesPrice,1890296.2551
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,FuturesContracts,Basis,1438875.6644
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,FuturesContracts,Gain,452510.4495
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,FuturesContracts,Number,8.03436
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,FuturesContracts,SalesPrice,6082129.7088
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,FuturesContracts,Basis,6302572.6487
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,FuturesContracts,Loss,230598.6583
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,FuturesContracts,Number,1.46429
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,FuturesContracts,SalesPrice,222295.90489
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,FuturesContracts,Basis,222309.53573
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Number,25168.7423
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,MutualFundsExceptTaxExemptBondFunds,SalesPrice,226282751.18
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,197928083.07
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,MutualFundsExceptTaxExemptBondFunds,NetGainloss,28333592.033
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Number,17845.93451
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,MutualFundsExceptTaxExemptBondFunds,SalesPrice,165633766.03
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,128882434.42
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Gain,36788136.516
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Number,5784.76415
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,MutualFundsExceptTaxExemptBondFunds,SalesPrice,54539733.025
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,62948413.638
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,MutualFundsExceptTaxExemptBondFunds,Loss,8454544.482
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,MutualFundsExceptTaxExemptBondFunds,Number,1538.04364
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,MutualFundsExceptTaxExemptBondFunds,SalesPrice,6109252.128
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,MutualFundsExceptTaxExemptBondFunds,Basis,6097235.0145
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,TaxExemptBondMutualFunds,Number,2483.23168
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,TaxExemptBondMutualFunds,SalesPrice,37434274.765
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,TaxExemptBondMutualFunds,Basis,37793766.303
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,TaxExemptBondMutualFunds,NetGainloss,-346379.7352
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,TaxExemptBondMutualFunds,Number,520.85885
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,TaxExemptBondMutualFunds,SalesPrice,9303635.2245
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,TaxExemptBondMutualFunds,Basis,8686979.5111
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,TaxExemptBondMutualFunds,Gain,678035.48834
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,TaxExemptBondMutualFunds,Number,1528.61794
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,TaxExemptBondMutualFunds,SalesPrice,23162937.274
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,TaxExemptBondMutualFunds,Basis,24205819.407
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,TaxExemptBondMutualFunds,Loss,1024415.224
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,TaxExemptBondMutualFunds,Number,433.75489
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,TaxExemptBondMutualFunds,SalesPrice,4967702.2659
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,TaxExemptBondMutualFunds,Basis,4900967.3855
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,2429.30673
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,SalesPrice,101622266.75
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,53121459.247
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,NetGainloss,48952208.8
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,1640.2285
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,SalesPrice,84520014.441
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,29498268.753
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Gain,56299450.423
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,693.11885
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,SalesPrice,12092287.876
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,19168864.524
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Loss,7347241.622
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PartnershipSCorporationAndEstateOrTrustInterests,Number,95.95938
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PartnershipSCorporationAndEstateOrTrustInterests,SalesPrice,5009964.4284
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PartnershipSCorporationAndEstateOrTrustInterests,Basis,4454325.9699
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Livestock,Number,580.90021
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Livestock,SalesPrice,4150691.742
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Livestock,Basis,1166365.8776
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Livestock,NetGainloss,2230919.7228
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Livestock,Number,324.88478
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Livestock,SalesPrice,3186662.9558
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Livestock,Basis,504276.38871
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Livestock,Gain,2435480.3994
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Livestock,Number,76.3557
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Livestock,SalesPrice,182774.70757
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Livestock,Basis,381886.16165
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Livestock,Loss,204560.6766
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Livestock,Number,179.65973
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Livestock,SalesPrice,781254.07865
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Livestock,Basis,280203.3272
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Timber,Number,82.83154
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Timber,SalesPrice,2027238.3861
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Timber,Basis,636448.18838
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,Timber,NetGainloss,1360155.9683
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Timber,Number,73.58182
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Timber,SalesPrice,1838520.9546
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Timber,Basis,436860.3778
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,Timber,Gain,1403843.8983
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Timber,Number,5.33491
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Timber,SalesPrice,17480.60013
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Timber,Basis,61108.51136
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,Timber,Loss,43687.93003
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Timber,Number,3.91481
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Timber,SalesPrice,171236.83134
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Timber,Basis,138479.29922
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,InvoluntaryConversions,Number,273.38436
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,InvoluntaryConversions,SalesPrice,874678.12096
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,InvoluntaryConversions,Basis,382014.67752
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,InvoluntaryConversions,NetGainloss,487266.70995
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,InvoluntaryConversions,Number,25.05993
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,InvoluntaryConversions,SalesPrice,737450.01648
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,InvoluntaryConversions,Basis,205323.18076
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,InvoluntaryConversions,Gain,533212.40651
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,InvoluntaryConversions,Number,23.20612
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,InvoluntaryConversions,SalesPrice,26390.07846
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,InvoluntaryConversions,Basis,72494.6156
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,InvoluntaryConversions,Loss,45945.69656
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,InvoluntaryConversions,Number,225.11831
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,InvoluntaryConversions,SalesPrice,110838.02602
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,InvoluntaryConversions,Basis,104196.88116
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,ResidentialRentalProperty,Number,1104.04919
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,ResidentialRentalProperty,SalesPrice,177926647.86
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,ResidentialRentalProperty,Basis,130116035.26
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,AllTransactions,ResidentialRentalProperty,NetGainloss,36248278.855
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,Number,792.97762
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,SalesPrice,120774174.99
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,Basis,75825611.132
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,Gain,40437234.236
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,Number,168.75539
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,SalesPrice,22110571.546
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,Basis,26256398.927
SOIIndividual,Table1CLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,Loss,4188955.381
