Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,AGI,Series,Value
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"20,000 under 50,000",Loss,-6766261.743
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"50,000 under 100,000",NumberOfReturns,7078581.86
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"50,000 under 100,000",NumberOfReturns,6781536.29
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"50,000 under 100,000",NumberOfTransactions,16154585.28
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"50,000 under 100,000",Gain,48869350.128
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"50,000 under 100,000",NumberOfReturns,1857983.02
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"50,000 under 100,000",NumberOfTransactions,3855792.06
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"50,000 under 100,000",Loss,-10783469.06
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"100,000 under 200,000",NumberOfReturns,3507349.33
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"100,000 under 200,000",NumberOfReturns,3384158.33
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"100,000 under 200,000",NumberOfTransactions,11553382.17
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"100,000 under 200,000",Gain,57889451.024
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"100,000 under 200,000",NumberOfReturns,1187421.9
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"100,000 under 200,000",NumberOfTransactions,3329315.85
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"100,000 under 200,000",Loss,-9739294.622
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"200,000 under 500,000",NumberOfReturns,1246623.4
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"200,000 under 500,000",NumberOfReturns,1204485.51
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"200,000 under 500,000",NumberOfTransactions,6045155.07
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"200,000 under 500,000",Gain,66517755.951
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"200,000 under 500,000",NumberOfReturns,565327.14
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"200,000 under 500,000",NumberOfTransactions,1821978.06
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"200,000 under 500,000",Loss,-7529319.572
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"500,000 under 1,000,000",NumberOfReturns,266179.13
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"500,000 under 1,000,000",NumberOfReturns,259594.36
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"500,000 under 1,000,000",NumberOfTransactions,2131236.54
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"500,000 under 1,000,000",Gain,44674346.13
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"500,000 under 1,000,000",NumberOfReturns,151960.25
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"500,000 under 1,000,000",NumberOfTransactions,727977.15
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"500,000 under 1,000,000",Loss,-5094880.786
SOIIndividual,Table2A,1998,LongTerm,AllTransactions,AllAsset,"1,000,000 or more",NumberOfReturns,178865.36
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"1,000,000 or more",NumberOfReturns,175036.77
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"1,000,000 or more",NumberOfTransactions,2166048.7
SOIIndividual,Table2A,1998,LongTerm,GainTransaction,AllAsset,"1,000,000 or more",Gain,235153009.23
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"1,000,000 or more",NumberOfReturns,106880.51
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"1,000,000 or more",NumberOfTransactions,776942.99
SOIIndividual,Table2A,1998,LongTerm,LossTransaction,AllAsset,"1,000,000 or more",Loss,-12050742.5
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,AllReturns,NumberOfReturns,5951059.98
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,AllReturns,NumberOfReturns,4778406.72
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,AllReturns,NumberOfTransactions,26780270.39
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,AllReturns,Gain,51493887.124
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,AllReturns,NumberOfReturns,3519908.43
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,AllReturns,NumberOfTransactions,20867699.76
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,AllReturns,Loss,-52078380.79
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,AdjustedGrossDeficit,NumberOfReturns,87448.33
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfReturns,67239.91
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfTransactions,705926.61
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,AdjustedGrossDeficit,Gain,1537474.1488
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfReturns,65992.54
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfTransactions,625378.47
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,AdjustedGrossDeficit,Loss,-2129359.2
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"Under 20,000",NumberOfReturns,681713.76
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"Under 20,000",NumberOfReturns,532065.93
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"Under 20,000",NumberOfTransactions,1729618.21
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"Under 20,000",Gain,1874317.2345
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"Under 20,000",NumberOfReturns,331740.32
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"Under 20,000",NumberOfTransactions,1355555.03
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"Under 20,000",Loss,-2386950.466
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"20,000 under 50,000",NumberOfReturns,1234860.0
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"20,000 under 50,000",NumberOfReturns,972755.63
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"20,000 under 50,000",NumberOfTransactions,4218235.56
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"20,000 under 50,000",Gain,4201423.6632
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"20,000 under 50,000",NumberOfReturns,674319.01
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"20,000 under 50,000",NumberOfTransactions,2869277.12
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"20,000 under 50,000",Loss,-4214318.009
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"50,000 under 100,000",NumberOfReturns,1893311.33
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"50,000 under 100,000",NumberOfReturns,1531279.55
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"50,000 under 100,000",NumberOfTransactions,8128984.07
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"50,000 under 100,000",Gain,8984228.8652
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"50,000 under 100,000",NumberOfReturns,1085851.54
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"50,000 under 100,000",NumberOfTransactions,5974010.84
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"50,000 under 100,000",Loss,-8524262.509
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"100,000 under 200,000",NumberOfReturns,1241202.47
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"100,000 under 200,000",NumberOfReturns,1018950.56
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"100,000 under 200,000",NumberOfTransactions,5238047.37
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"100,000 under 200,000",Gain,9676729.8927
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"100,000 under 200,000",NumberOfReturns,771653.86
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"100,000 under 200,000",NumberOfTransactions,3749065.44
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"100,000 under 200,000",Loss,-8136285.817
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"200,000 under 500,000",NumberOfReturns,558728.66
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"200,000 under 500,000",NumberOfReturns,442721.19
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"200,000 under 500,000",NumberOfTransactions,3559551.57
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"200,000 under 500,000",Gain,8688349.1518
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"200,000 under 500,000",NumberOfReturns,387728.25
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"200,000 under 500,000",NumberOfTransactions,3035880.18
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"200,000 under 500,000",Loss,-8412332.119
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,151536.33
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,126512.3
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfTransactions,1549187.66
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",Gain,5175818.911
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,118806.05
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfTransactions,1475483.45
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",Loss,-5548846.339
SOIIndividual,Table2B,1998,ShortTerm,AllTransactions,CorporateStock,"1,000,000 or more",NumberOfReturns,102259.1
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"1,000,000 or more",NumberOfReturns,86881.65
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"1,000,000 or more",NumberOfTransactions,1650719.34
SOIIndividual,Table2B,1998,ShortTerm,GainTransaction,CorporateStock,"1,000,000 or more",Gain,11355545.256
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"1,000,000 or more",NumberOfReturns,83816.86
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"1,000,000 or more",NumberOfTransactions,1783049.23
SOIIndividual,Table2B,1998,ShortTerm,LossTransaction,CorporateStock,"1,000,000 or more",Loss,-12726026.33
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,AllReturns,NumberOfReturns,7670299.79
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,AllReturns,NumberOfReturns,6505431.72
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,AllReturns,NumberOfTransactions,19886776.59
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,AllReturns,Gain,200699467.61
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,AllReturns,NumberOfReturns,3198348.59
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,AllReturns,NumberOfTransactions,7613848.82
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,AllReturns,Loss,-29068356.84
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,AdjustedGrossDeficit,NumberOfReturns,97424.38
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfReturns,66210.27
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfTransactions,179464.18
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,AdjustedGrossDeficit,Gain,1636231.8803
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfReturns,56900.38
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,AdjustedGrossDeficit,NumberOfTransactions,141289.61
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,AdjustedGrossDeficit,Loss,-1298743.385
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"Under 20,000",NumberOfReturns,1048268.86
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"Under 20,000",NumberOfReturns,880212.93
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"Under 20,000",NumberOfTransactions,1694971.29
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"Under 20,000",Gain,2521275.8383
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"Under 20,000",NumberOfReturns,332381.31
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"Under 20,000",NumberOfTransactions,599967.12
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"Under 20,000",Loss,-1371681.549
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"20,000 under 50,000",NumberOfReturns,1694729.32
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"20,000 under 50,000",NumberOfReturns,1431265.45
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"20,000 under 50,000",NumberOfTransactions,3277270.82
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"20,000 under 50,000",Gain,6299809.9673
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"20,000 under 50,000",NumberOfReturns,635223.87
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"20,000 under 50,000",NumberOfTransactions,1188146.02
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"20,000 under 50,000",Loss,-2900381.457
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"50,000 under 100,000",NumberOfReturns,2407752.2
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"50,000 under 100,000",NumberOfReturns,2024420.65
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"50,000 under 100,000",NumberOfTransactions,4849463.5
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"50,000 under 100,000",Gain,14957007.582
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"50,000 under 100,000",NumberOfReturns,956538.58
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"50,000 under 100,000",NumberOfTransactions,1897663.68
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"50,000 under 100,000",Loss,-5165452.655
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"100,000 under 200,000",NumberOfReturns,1502516.79
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"100,000 under 200,000",NumberOfReturns,1292601.26
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"100,000 under 200,000",NumberOfTransactions,4416438.15
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"100,000 under 200,000",Gain,21509128.446
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"100,000 under 200,000",NumberOfReturns,712523.14
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"100,000 under 200,000",NumberOfTransactions,1822529.64
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"100,000 under 200,000",Loss,-5230327.97
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"200,000 under 500,000",NumberOfReturns,647621.32
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"200,000 under 500,000",NumberOfReturns,565424.92
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"200,000 under 500,000",NumberOfTransactions,2941395.63
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"200,000 under 500,000",Gain,29336159.276
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"200,000 under 500,000",NumberOfReturns,341576.83
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"200,000 under 500,000",NumberOfTransactions,1040873.3
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"200,000 under 500,000",Loss,-4432547.918
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,161474.2
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,143726.72
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfTransactions,1213872.98
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"500,000 under 1,000,000",Gain,19675074.74
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfReturns,94900.99
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",NumberOfTransactions,425160.28
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"500,000 under 1,000,000",Loss,-2776069.146
SOIIndividual,Table2B,1998,LongTerm,AllTransactions,CorporateStock,"1,000,000 or more",NumberOfReturns,110512.72
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"1,000,000 or more",NumberOfReturns,101569.52
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"1,000,000 or more",NumberOfTransactions,1313900.04
SOIIndividual,Table2B,1998,LongTerm,GainTransaction,CorporateStock,"1,000,000 or more",Gain,104764779.88
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"1,000,000 or more",NumberOfReturns,68303.49
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"1,000,000 or more",NumberOfTransactions,498219.17
SOIIndividual,Table2B,1998,LongTerm,LossTransaction,CorporateStock,"1,000,000 or more",Loss,-5893152.762
SOIIndividual,Table2C,1998,ShortTerm,AllTransactions,BondsAndOtherSecurities,AllReturns,NumberOfReturns,434578.86
SOIIndividual,Table2C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfReturns,320533.12
SOIIndividual,Table2C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,705544.87
SOIIndividual,Table2C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,AllReturns,Gain,585681.01971
SOIIndividual,Table2C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfReturns,162413.2
SOIIndividual,Table2C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,307069.98
SOIIndividual,Table2C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,-784517.8891
SOIIndividual,Table2C,1998,ShortTerm,AllTransactions,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,4542.31
SOIIndividual,Table2C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,3650.09
SOIIndividual,Table2C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,8289.29
SOIIndividual,Table2C,1998,ShortTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Gain,10784.67554
SOIIndividual,Table2C,1998,ShortTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,1311.98
