Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,TimeHeld,Series,Value
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,15 years under 20 years,Gain,18342337.3
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,15 years under 20 years,NumberOfTransactions,138323.57
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,15 years under 20 years,SalesPrice,2561667.19
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,15 years under 20 years,Basis,4578000.62
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,15 years under 20 years,Loss,2016136.22
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,20 years or more,NumberOfTransactions,1334672.46
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,20 years or more,SalesPrice,85409936.39
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,20 years or more,Basis,24194688.97
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,20 years or more,Gain,49939954.24
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,20 years or more,NumberOfTransactions,138384.78
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,20 years or more,SalesPrice,12306206.66
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,20 years or more,Basis,14169462.12
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,20 years or more,Loss,1863234.11
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,Holding period not determinable,NumberOfTransactions,32915566.9
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,Holding period not determinable,SalesPrice,507152399.3
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,Holding period not determinable,Basis,320471559.9
SOIIndividualPanel,Table4,2007,LongTerm,GainTransaction,AllAssets,Holding period not determinable,Gain,599902257
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,Holding period not determinable,NumberOfTransactions,6053485.42
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,Holding period not determinable,SalesPrice,109933099.3
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,Holding period not determinable,Basis,132882653.9
SOIIndividualPanel,Table4,2007,LongTerm,LossTransaction,AllAssets,Holding period not determinable,Loss,33252652
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,AllReturns,NumberOfTransactions,56278618
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,AllReturns,SalesPrice,1629577463
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,AllReturns,Basis,1500094730
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,AllReturns,Gain,151384735
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,AllReturns,NumberOfTransactions,37527247
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,AllReturns,SalesPrice,967825949
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,AllReturns,Basis,1072494816
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,AllReturns,Loss,112572195
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Under 1 month,NumberOfTransactions,21906948
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Under 1 month,SalesPrice,505446026
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Under 1 month,Basis,467239296
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Under 1 month,Gain,38070249
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Under 1 month,NumberOfTransactions,12023320
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Under 1 month,SalesPrice,226664520
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Under 1 month,Basis,247999216
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Under 1 month,Loss,21372259
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 month under 2 months,NumberOfTransactions,5719128
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 month under 2 months,SalesPrice,102787609
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 month under 2 months,Basis,87728162
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 month under 2 months,Gain,15173090
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 month under 2 months,NumberOfTransactions,3714635
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 month under 2 months,SalesPrice,41456385
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 month under 2 months,Basis,51998141
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 month under 2 months,Loss,10487793
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,2 months under 3 months,NumberOfTransactions,3513013
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,2 months under 3 months,SalesPrice,51850020
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,2 months under 3 months,Basis,43488544
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,2 months under 3 months,Gain,8355138
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,2 months under 3 months,NumberOfTransactions,2479363
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,2 months under 3 months,SalesPrice,25396163
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,2 months under 3 months,Basis,31413291
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,2 months under 3 months,Loss,6016826
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,3 months under 4 months,NumberOfTransactions,2746662
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,3 months under 4 months,SalesPrice,35220535
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,3 months under 4 months,Basis,28299441
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,3 months under 4 months,Gain,6926654
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,3 months under 4 months,NumberOfTransactions,2284244
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,3 months under 4 months,SalesPrice,22920015
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,3 months under 4 months,Basis,28864914
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,3 months under 4 months,Loss,5945640
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,4 months under 5 months,NumberOfTransactions,2297810
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,4 months under 5 months,SalesPrice,28143257
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,4 months under 5 months,Basis,22492759
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,4 months under 5 months,Gain,5655199
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,4 months under 5 months,NumberOfTransactions,1958003
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,4 months under 5 months,SalesPrice,20074415
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,4 months under 5 months,Basis,27273674
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,4 months under 5 months,Loss,7162427
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,5 months under 6 months,NumberOfTransactions,1894808
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,5 months under 6 months,SalesPrice,21114627
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,5 months under 6 months,Basis,16672911
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,5 months under 6 months,Gain,4428932
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,5 months under 6 months,NumberOfTransactions,1685069
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,5 months under 6 months,SalesPrice,17007078
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,5 months under 6 months,Basis,21868583
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,5 months under 6 months,Loss,4869716
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,6 months under 7 months,NumberOfTransactions,1879869
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,6 months under 7 months,SalesPrice,28059306
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,6 months under 7 months,Basis,23107892
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,6 months under 7 months,Gain,4949195
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,6 months under 7 months,NumberOfTransactions,1537833
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,6 months under 7 months,SalesPrice,15034374
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,6 months under 7 months,Basis,18491163
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,6 months under 7 months,Loss,3458571
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,7 months under 8 months,NumberOfTransactions,1702413
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,7 months under 8 months,SalesPrice,28502662
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,7 months under 8 months,Basis,23872897
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,7 months under 8 months,Gain,4589877
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,7 months under 8 months,NumberOfTransactions,1442807
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,7 months under 8 months,SalesPrice,17004672
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,7 months under 8 months,Basis,20961053
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,7 months under 8 months,Loss,3958450
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,8 months under 9 months,NumberOfTransactions,1409492
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,8 months under 9 months,SalesPrice,18443227
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,8 months under 9 months,Basis,14721904
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,8 months under 9 months,Gain,3719478
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,8 months under 9 months,NumberOfTransactions,1288366
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,8 months under 9 months,SalesPrice,10048776
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,8 months under 9 months,Basis,13066837
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,8 months under 9 months,Loss,3015066
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,9 months under 10 months,NumberOfTransactions,1289889
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,9 months under 10 months,SalesPrice,15255265
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,9 months under 10 months,Basis,12233111
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,9 months under 10 months,Gain,3083332
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,9 months under 10 months,NumberOfTransactions,1148776
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,9 months under 10 months,SalesPrice,11145670
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,9 months under 10 months,Basis,13849719
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,9 months under 10 months,Loss,2704259
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,10 months under 11 months,NumberOfTransactions,1235907
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,10 months under 11 months,SalesPrice,12851906
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,10 months under 11 months,Basis,9919787
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,10 months under 11 months,Gain,2930056
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,10 months under 11 months,NumberOfTransactions,1152997
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,10 months under 11 months,SalesPrice,10307096
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,10 months under 11 months,Basis,13097959
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,10 months under 11 months,Loss,2795495
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,11 months under 12 months,NumberOfTransactions,1180179
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,11 months under 12 months,SalesPrice,16729027
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,11 months under 12 months,Basis,14027544
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,11 months under 12 months,Gain,2716522
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,11 months under 12 months,NumberOfTransactions,1025803
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,11 months under 12 months,SalesPrice,10062785
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,11 months under 12 months,Basis,12941684
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,11 months under 12 months,Loss,2876232
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 year or more,NumberOfTransactions,482854
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 year or more,SalesPrice,19704636
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 year or more,Basis,18251353
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,1 year or more,Gain,1486466
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 year or more,NumberOfTransactions,411659
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 year or more,SalesPrice,60861281
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 year or more,Basis,63095832
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,1 year or more,Loss,2236232
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Holding period not determinable,NumberOfTransactions,9019646
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Holding period not determinable,SalesPrice,745469360
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Holding period not determinable,Basis,718039129
SOIIndividualPanel,Table4,1999,ShortTerm,GainTransaction,AllAssets,Holding period not determinable,Gain,49300547
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Holding period not determinable,NumberOfTransactions,5374372
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Holding period not determinable,SalesPrice,479842719
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Holding period not determinable,Basis,507572750
SOIIndividualPanel,Table4,1999,ShortTerm,LossTransaction,AllAssets,Holding period not determinable,Loss,35673229
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,AllReturns,NumberOfTransactions,63670827
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,AllReturns,SalesPrice,877350118
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,AllReturns,Basis,493062665
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,AllReturns,Gain,557307623
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,AllReturns,NumberOfTransactions,21559818
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,AllReturns,SalesPrice,217506932
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,AllReturns,Basis,279897116
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,AllReturns,Loss,70984680
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,Under 18 months,NumberOfTransactions,6417221
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,Under 18 months,SalesPrice,84419936
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,Under 18 months,Basis,58451149
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,Under 18 months,Gain,25914863
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,Under 18 months,NumberOfTransactions,4976970
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,Under 18 months,SalesPrice,45824812
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,Under 18 months,Basis,57671576
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,Under 18 months,Loss,12351940
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,18 months under 2 years,NumberOfTransactions,3697462
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,18 months under 2 years,SalesPrice,59723191
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,18 months under 2 years,Basis,40252039
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,18 months under 2 years,Gain,19169464
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,18 months under 2 years,NumberOfTransactions,2894863
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,18 months under 2 years,SalesPrice,23593423
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,18 months under 2 years,Basis,31440808
SOIIndividualPanel,Table4,1999,LongTerm,LossTransaction,AllAssets,18 months under 2 years,Loss,7847608
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,2 years under 3 years,NumberOfTransactions,5355010
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,2 years under 3 years,SalesPrice,80266130
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,2 years under 3 years,Basis,49955276
SOIIndividualPanel,Table4,1999,LongTerm,GainTransaction,AllAssets,2 years under 3 years,Gain,29590698
